student_id,assign1_grade,assign1_sub_year,assign1_sub_month,assign1_sub_day,assign1_sub_hour,assign1_sub_min,assign1_sub_sec,assign2_grade,assign2_sub_year,assign2_sub_month,assign2_sub_day,assign2_sub_hour,assign2_sub_min,assign2_sub_sec,assign3_grade,assign3_sub_year,assign3_sub_month,assign3_sub_day,assign3_sub_hour,assign3_sub_min,assign3_sub_sec,assign4_grade,assign4_sub_year,assign4_sub_month,assign4_sub_day,assign4_sub_hour,assign4_sub_min,assign4_sub_sec,assign5_grade,assign5_sub_year,assign5_sub_month,assign5_sub_day,assign5_sub_hour,assign5_sub_min,assign5_sub_sec,assign6_grade,assign6_sub_year,assign6_sub_month,assign6_sub_day,assign6_sub_hour,assign6_sub_min,assign6_sub_sec
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.09260912076614,2016,4,3,8,26,3,61.283348208689524,2016,4,8,13,40,43,55.155013387820574,2016,4,14,3,14,17,49.63951204903852,2016,4,13,2,1,8,39.71160963923082,2016,4,20,4,7,55,31.76928771138466,2016,4,25,17,33,36
1F51E050-78F7-F270-1B90-ED1BC0376763,97.21214071986348,2016,4,25,23,11,1,87.49092664787716,2016,5,5,0,37,10,87.49092664787716,2016,5,12,7,47,15,69.99274131830173,2016,5,8,16,13,21,55.99419305464138,2016,5,8,18,7,45,50.39477374917725,2016,5,18,12,51,37
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,82.99384364711044,2016,6,8,5,28,56,74.69445928239941,2016,6,9,17,45,16,67.22501335415946,2016,6,20,12,28,26,53.78001068332757,2016,6,19,4,55,43,53.78001068332757,2016,6,30,6,23,11,53.78001068332757,2016,7,9,23,49,3
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,96.98268887292544,2015,10,18,18,39,16,96.48268887292544,2015,10,25,12,17,6,97.18268887292544,2015,10,28,8,20,14,77.02615109834034,2015,10,31,11,53,57,69.32353598850632,2015,11,8,18,57,56,55.458828790805065,2015,11,11,18,19,51
25197F10-E9E9-4C50-63F8-6C896975AAE2,98.27465204689108,2016,1,11,4,2,43,88.44718684220197,2016,1,16,20,44,4,88.44718684220197,2016,1,21,7,23,23,79.60246815798179,2016,1,24,3,33,36,71.64222134218363,2016,2,1,5,7,19,71.64222134218363,2016,2,3,0,22,58
1F51E050-78F7-F270-1B90-ED1BC0376763,79.41876964617875,2016,5,9,19,4,4,71.47689268156088,2016,5,12,15,18,48,71.47689268156088,2016,5,18,15,28,0,57.1815141452487,2016,5,16,20,17,5,51.46336273072383,2016,5,24,20,23,40,41.170690184579065,2016,6,2,21,44,13
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.41878078310586,2016,4,18,1,20,46,75.41878078310586,2016,4,19,13,47,57,60.33502462648469,2016,4,26,9,19,6,60.33502462648469,2016,4,30,23,38,9,60.33502462648469,2016,5,8,0,9,42,54.30152216383623,2016,5,9,3,55,42
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.27452240234012,2016,2,29,6,0,29,65.0196179218721,2016,2,29,7,24,25,58.51765612968489,2016,3,3,8,31,28,58.51765612968489,2016,3,7,7,6,54,58.51765612968489,2016,3,13,10,13,48,46.8141249037479,2016,3,15,15,42,29
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,81.00293669463194,2015,9,16,20,20,58,72.47264302516875,2015,9,20,21,57,13,58.71811442013501,2015,10,11,1,38,47,52.03630297812151,2015,9,27,21,40,12,52.03630297812151,2015,10,7,19,32,9,52.03630297812151,2015,10,9,17,20,10
DDE0526B-7DA4-80E8-C2A6-D097F3826029,80.98795812821838,2015,10,2,0,25,49,64.43036650257471,2015,10,7,0,35,50,65.13036650257472,2015,10,13,1,7,28,64.23036650257471,2015,10,18,23,49,22,57.80732985231724,2015,10,23,0,37,4,52.02659686708552,2015,10,27,1,30,58
1F51E050-78F7-F270-1B90-ED1BC0376763,69.56801362535738,2015,11,29,22,29,4,62.18121226282164,2015,12,2,22,24,50,62.881212262821634,2015,12,9,17,55,38,61.981212262821636,2015,12,13,19,25,10,49.58496981025732,2015,12,15,20,5,55,39.667975848205856,2015,12,20,21,5,57
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,89.2578187108816,2015,11,15,13,29,18,88.7578187108816,2015,11,22,10,21,12,89.4578187108816,2015,11,25,19,51,36,79.70203683979344,2015,11,29,12,58,54,79.70203683979344,2015,12,6,14,11,57,71.7318331558141,2015,12,9,5,54,42
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,62.79736949862152,2015,10,16,8,2,53,56.08763254875936,2015,10,26,5,46,7,51.198869293883426,2015,12,3,2,26,8,50.29886929388343,2015,11,3,6,35,13,40.23909543510675,2015,11,13,7,47,10,40.23909543510675,2015,11,29,22,24,8
DDE0526B-7DA4-80E8-C2A6-D097F3826029,74.22735701592093,2016,2,6,5,24,25,59.38188561273674,2016,2,7,17,11,55,47.5055084901894,2016,2,18,8,34,56,38.00440679215152,2016,2,8,5,35,58,34.20396611293637,2016,2,9,0,24,28,34.20396611293637,2016,2,24,11,6,4
247B105C-2067-A7AA-2CBE-B65278128C96,83.64101426958351,2016,2,7,22,36,46,75.27691284262517,2016,2,13,13,6,50,67.74922155836263,2016,2,21,9,32,55,60.97429940252637,2016,2,20,13,1,12,54.87686946227373,2016,2,28,13,56,31,49.38918251604636,2016,2,29,23,43,18
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,85.27382184594792,2016,1,22,2,40,46,68.21905747675835,2016,1,27,2,57,45,61.3971517290825,2016,2,2,23,4,38,55.25743655617426,2016,2,4,3,39,53,44.205949244939404,2016,2,10,2,35,8,39.78535432044545,2016,2,13,21,7,37
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.16376544322252,2015,11,11,10,4,4,75.66376544322252,2015,11,18,6,58,50,68.81738889890028,2015,11,24,12,16,50,67.91738889890027,2015,11,23,7,4,48,67.91738889890027,2015,11,24,11,29,40,67.91738889890027,2015,12,8,9,53,36
1F51E050-78F7-F270-1B90-ED1BC0376763,78.2473545894202,2016,4,12,13,13,45,78.2473545894202,2016,4,17,16,8,11,78.2473545894202,2016,4,23,23,12,59,78.2473545894202,2016,4,24,17,41,8,78.2473545894202,2016,5,12,7,10,21,62.59788367153616,2016,6,17,9,55,55
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,82.57233097077092,2015,9,21,12,19,33,73.88509787369385,2015,9,22,14,11,34,74.58509787369385,2015,10,15,20,35,32,58.94807829895507,2015,9,29,14,3,15,53.05327046905956,2015,10,10,14,3,13,53.05327046905956,2015,10,18,13,57,55
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.41425228778813,2015,9,21,0,21,52,69.5714018302305,2015,9,25,0,31,33,63.33426164720746,2015,9,30,18,54,40,62.434261647207464,2015,10,5,5,8,1,49.94740931776597,2015,10,10,22,46,50,44.95266838598938,2015,10,15,3,9,4
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,89.52998493606741,2015,10,4,2,20,0,80.14698644246067,2015,10,9,21,55,4,80.84698644246069,2015,10,13,0,10,44,63.957589153968534,2015,10,18,21,8,7,63.957589153968534,2015,10,29,17,38,29,51.16607132317482,2015,11,2,2,30,21
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,59.16045763435621,2015,12,13,4,25,15,52.814411870920594,2015,12,17,16,14,47,42.991529496736476,2015,12,23,12,1,57,33.67322359738918,2015,12,27,10,8,53,33.67322359738918,2016,1,1,16,49,22,26.938578877911354,2016,1,6,16,6,30
2B806EF6-A590-1C00-F0C5-1469E3B2152E,94.26493198774028,2015,11,1,4,14,35,75.05194559019223,2015,11,4,8,10,32,75.75194559019224,2015,11,11,2,28,34,59.88155647215379,2015,11,11,9,58,27,47.90524517772304,2015,11,18,11,39,10,43.11472065995073,2015,11,23,5,47,24
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,75.68090955436566,2016,1,10,10,16,20,75.68090955436566,2016,1,16,20,44,41,75.68090955436566,2016,1,22,11,23,3,60.54472764349253,2016,1,24,11,26,47,48.43578211479402,2016,1,31,21,21,24,43.59220390331462,2016,2,4,8,33,9
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,70.33588579735768,2016,2,11,21,31,25,63.30229721762192,2016,2,14,16,59,1,56.972067495859726,2016,2,18,8,34,57,51.274860746273745,2016,2,22,20,12,4,51.274860746273745,2016,2,27,15,50,16,46.14737467164638,2016,2,28,16,48,21
25197F10-E9E9-4C50-63F8-6C896975AAE2,83.86791739586904,2015,10,19,4,0,54,83.36791739586904,2015,10,28,17,58,41,75.75112565628217,2015,12,10,8,54,56,67.36601309065394,2015,11,2,0,42,3,53.89281047252314,2015,11,6,6,36,37,43.11424837801852,2015,11,11,20,57,7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,64.02165939580577,2016,1,24,12,10,55,57.619493456225186,2016,1,31,10,6,2,57.619493456225186,2016,2,1,21,39,50,51.857544110602674,2016,2,7,12,31,26,46.67178969954241,2016,2,16,15,13,18,46.67178969954241,2016,2,18,8,35,4
DDE0526B-7DA4-80E8-C2A6-D097F3826029,65.34153579214393,2016,1,14,14,47,12,52.27322863371515,2016,1,16,22,1,52,52.27322863371515,2016,1,20,16,54,15,47.04590577034364,2016,1,21,21,33,1,42.341315193309285,2016,1,29,18,4,40,33.873052154647425,2016,2,1,19,11,3
25197F10-E9E9-4C50-63F8-6C896975AAE2,73.63537901896802,2016,1,10,21,22,2,66.27184111707122,2016,1,13,10,54,31,66.27184111707122,2016,1,19,17,54,58,66.27184111707122,2016,1,19,7,15,54,66.27184111707122,2016,1,28,5,16,27,66.27184111707122,2016,1,30,13,3,13
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,89.87258148814888,2015,10,24,20,50,48,89.37258148814888,2015,10,26,18,23,43,72.2380651905191,2015,11,7,18,25,5,57.070452152415285,2015,10,31,18,16,56,57.070452152415285,2015,11,10,4,14,17,51.36340693717376,2015,11,12,8,58,39
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.31445603248372,2015,10,21,7,15,53,61.053010429235364,2015,11,24,6,5,12,61.75301042923536,2016,2,4,8,33,5,60.85301042923536,2015,11,30,6,45,32,60.85301042923536,2015,12,6,11,44,33,54.767709386311815,2016,2,15,11,36,10
1F51E050-78F7-F270-1B90-ED1BC0376763,76.35123837207716,2016,1,24,16,24,32,61.080990697661726,2016,1,28,7,39,36,61.080990697661726,2016,1,30,19,36,26,61.080990697661726,2016,2,4,10,50,52,54.97289162789558,2016,2,9,10,43,33,43.978313302316465,2016,2,14,17,12,34
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,37.369536333714315,2016,1,9,23,13,20,37.369536333714315,2016,1,16,23,2,11,29.89562906697145,2016,1,20,19,24,46,23.91650325357716,2016,1,24,0,20,58,23.91650325357716,2016,1,30,0,21,49,21.524852928219445,2016,2,1,1,7,55
247B105C-2067-A7AA-2CBE-B65278128C96,81.22766053304056,2015,10,16,22,24,36,64.62212842643247,2015,10,21,23,10,29,65.32212842643247,2015,10,29,0,3,29,51.53770274114597,2015,10,29,23,24,21,51.53770274114597,2015,11,9,2,46,31,41.23016219291679,2015,11,12,2,47,15
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,81.16900255487238,2016,3,7,8,42,58,64.9352020438979,2016,3,27,18,0,9,58.441681839508114,2016,3,28,19,11,21,52.5975136555573,2016,4,2,11,24,55,42.07801092444584,2016,4,5,17,32,48,33.662408739556675,2016,4,11,13,53,14
DDE0526B-7DA4-80E8-C2A6-D097F3826029,48.38703271088663,2016,7,25,2,59,39,43.54832943979796,2016,8,1,1,11,46,43.54832943979796,2016,8,4,7,48,44,39.193496495818174,2016,8,8,5,17,32,35.274146846236356,2016,8,10,6,6,32,28.219317476989087,2016,8,17,1,7,8
2B806EF6-A590-1C00-F0C5-1469E3B2152E,71.07222474529446,2015,10,3,23,11,30,63.535002270765006,2015,10,10,18,5,23,64.23500227076501,2015,10,13,3,13,27,63.335002270765,2015,10,18,12,0,8,63.335002270765,2015,10,27,11,31,15,63.335002270765,2015,10,28,16,4,33
25197F10-E9E9-4C50-63F8-6C896975AAE2,68.83847680913293,2015,12,12,20,2,13,54.710781447306346,2015,12,15,16,51,48,55.41078144730635,2015,12,22,23,2,56,49.05970330257571,2015,12,17,15,37,46,39.24776264206057,2015,12,20,9,16,33,39.24776264206057,2016,1,5,22,35,41
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,88.66568861240209,2016,1,18,17,9,18,79.79911975116191,2016,1,18,18,35,39,79.79911975116191,2016,1,26,2,0,28,71.81920777604573,2016,1,18,23,8,34,57.45536622083658,2016,1,20,17,7,4,57.45536622083658,2016,2,5,11,58,36
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,97.51272995810696,2015,10,31,23,40,48,97.01272995810696,2015,11,8,18,46,9,88.03145696229626,2015,11,11,22,26,31,78.41831126606665,2015,11,15,0,52,29,70.57648013945999,2015,11,21,22,54,27,70.57648013945999,2015,11,23,0,17,23
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.62654565995184,2015,9,16,16,37,17,68.53389109395667,2015,9,25,19,35,29,62.400501984561004,2015,9,29,5,23,22,61.500501984561005,2015,10,3,21,19,39,55.3504517861049,2015,10,10,20,22,37,44.28036142888392,2015,10,12,21,40,41
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.859958461612,2016,4,17,21,14,55,80.859958461612,2016,4,21,17,10,5,72.7739626154508,2016,4,28,7,46,11,58.21917009236064,2016,4,30,15,24,16,52.39725308312458,2016,5,5,22,48,34,52.39725308312458,2016,5,8,19,49,17
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.02064646854049,2016,5,1,11,29,4,73.81858182168645,2016,5,2,18,30,41,66.43672363951781,2016,5,12,7,47,17,59.793051275566036,2016,5,8,12,29,29,53.813746148009436,2016,5,17,21,20,46,53.813746148009436,2016,5,21,14,53,24
2B806EF6-A590-1C00-F0C5-1469E3B2152E,77.42709422623119,2015,10,17,23,36,36,76.92709422623119,2015,10,20,2,8,19,62.281675380984936,2015,10,28,1,33,3,49.10534030478796,2015,10,29,1,29,25,39.284272243830365,2015,11,5,1,56,10,39.284272243830365,2015,11,10,0,28,2
25197F10-E9E9-4C50-63F8-6C896975AAE2,85.17705747299429,2015,9,20,20,55,9,67.78164597839547,2015,9,24,18,55,7,68.48164597839548,2015,9,29,18,21,57,54.06531678271638,2015,10,11,13,12,45,43.252253426173105,2015,10,11,15,1,49,38.9270280835558,2015,10,12,20,42,49
2B806EF6-A590-1C00-F0C5-1469E3B2152E,96.47686061373207,2016,2,6,18,28,55,96.47686061373207,2016,2,6,20,40,0,86.82917455235884,2016,2,18,6,3,46,86.82917455235884,2016,2,20,20,53,48,86.82917455235884,2016,2,27,18,17,10,69.46333964188707,2016,5,24,4,26,46
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,81.00004195955073,2015,10,4,5,54,54,64.44003356764058,2015,10,8,3,58,21,52.29202685411247,2016,3,10,9,29,57,46.25282416870122,2015,10,18,19,30,7,41.627541751831096,2015,10,27,4,38,24,37.46478757664799,2015,11,1,1,26,15
25197F10-E9E9-4C50-63F8-6C896975AAE2,74.18839172910042,2015,11,24,10,39,10,73.68839172910042,2015,11,26,18,50,54,59.690713383280354,2015,12,9,18,58,3,47.03257070662427,2015,12,8,20,10,29,37.626056565299415,2015,12,14,20,5,11,30.100845252239534,2015,12,22,18,34,59
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,57.11986871641291,2015,9,25,15,49,43,50.977881844771616,2015,9,30,11,42,52,41.5223054758173,2015,10,12,22,8,59,36.56007492823557,2015,10,22,11,3,3,36.56007492823557,2015,10,26,10,15,16,36.56007492823557,2015,10,28,9,14,1
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,51.41071462556612,2015,10,4,11,9,28,45.83964316300951,2015,10,9,18,49,59,46.5396431630095,2015,10,13,19,32,9,45.6396431630095,2015,10,31,18,31,7,41.07567884670856,2015,10,31,18,24,45,36.9681109620377,2015,10,26,21,32,3
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,61.86540172725822,2016,2,29,7,26,17,49.49232138180659,2016,2,29,7,34,56,49.49232138180659,2016,3,6,19,40,45,44.543089243625936,2016,2,29,14,3,50,40.08878031926334,2016,3,1,10,34,37,36.079902287337006,2016,3,10,8,30,2
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.20541429976524,2016,4,26,18,8,37,88.20541429976524,2016,4,27,8,57,0,70.56433143981221,2016,5,12,7,47,16,63.50789829583098,2016,5,3,8,29,23,63.50789829583098,2016,5,10,7,43,29,50.806318636664784,2016,5,28,17,22,36
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,77.67664379712821,2015,9,16,14,50,6,77.17664379712821,2015,9,17,8,15,42,70.17897941741536,2015,9,29,19,54,27,55.42318353393229,2015,9,30,13,14,30,44.33854682714584,2015,10,6,17,37,44,44.33854682714584,2015,10,11,12,16,18
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,48.254711846838894,2015,12,28,0,53,7,42.999240662155024,2016,1,4,1,1,40,43.69924066215503,2016,2,4,8,33,6,38.51931659593952,2016,1,11,2,50,34,34.66738493634557,2016,2,13,5,33,45,34.66738493634557,2016,2,18,8,35,4
1F51E050-78F7-F270-1B90-ED1BC0376763,47.68438150574292,2016,1,14,20,2,41,42.91594335516864,2016,1,12,5,23,27,38.624349019651774,2016,1,21,3,53,45,30.89947921572141,2016,1,23,19,21,37,27.809531294149274,2016,2,1,1,47,58,22.247625035319423,2016,2,2,5,4,11
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,81.01101890304355,2016,1,11,21,35,36,81.01101890304355,2016,1,12,1,26,8,81.01101890304355,2016,1,21,3,53,45,64.80881512243485,2016,1,23,20,57,44,58.32793361019135,2016,1,30,12,34,15,46.66234688815307,2016,1,31,13,38,11
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,49.37231127990601,2015,11,15,8,35,53,39.137849023924815,2015,11,18,15,37,58,35.94406412153232,2015,11,24,10,16,42,31.539657709379092,2015,11,20,5,35,59,25.231726167503272,2015,11,22,7,39,37,22.70855355075295,2015,12,1,8,25,15
1F51E050-78F7-F270-1B90-ED1BC0376763,62.29889130586415,2016,1,11,23,23,52,49.839113044691324,2016,1,18,3,22,55,44.85520174022221,2016,1,25,0,24,31,40.36968156619997,2016,1,21,19,16,8,40.36968156619997,2016,1,28,16,57,3,40.36968156619997,2016,2,1,13,8,32
247B105C-2067-A7AA-2CBE-B65278128C96,95.27132536307093,2016,1,9,2,17,34,95.27132536307093,2016,1,17,16,23,27,95.27132536307093,2016,1,29,0,51,29,76.21706029045673,2016,1,23,13,5,53,60.97364823236538,2016,1,29,21,40,28,54.876283409128845,2016,2,6,10,57,7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,84.89632116670762,2015,11,29,17,9,36,84.39632116670762,2015,12,2,21,8,44,76.67668905003688,2015,12,10,8,54,55,68.19902014503319,2015,12,11,22,3,9,54.55921611602656,2015,12,15,21,13,18,49.10329450442389,2015,12,17,11,1,28
2B806EF6-A590-1C00-F0C5-1469E3B2152E,86.75604687542629,2016,1,23,2,31,38,78.08044218788369,2016,1,28,3,59,35,78.08044218788369,2016,1,31,19,16,50,62.46435375030694,2016,1,31,15,21,7,56.21791837527625,2016,2,11,4,24,8,50.59612653774861,2016,2,14,13,6,13
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.58047337802454,2015,9,20,18,37,58,78.39242604022209,2015,9,27,12,21,54,79.0924260402221,2015,9,29,21,24,20,62.553940832177666,2015,10,4,13,54,41,62.553940832177666,2015,10,8,22,48,51,56.29854674895989,2015,10,12,23,9,36
DDE0526B-7DA4-80E8-C2A6-D097F3826029,63.8550859630073,2015,9,20,18,35,58,63.3550859630073,2015,9,26,9,19,41,64.0550859630073,2015,10,29,9,12,23,50.524068770405854,2015,10,3,4,36,43,45.47166189336526,2015,10,10,15,4,47,45.47166189336526,2015,10,11,17,40,53
25197F10-E9E9-4C50-63F8-6C896975AAE2,76.30921669355203,2015,11,28,1,24,47,68.24829502419682,2015,12,7,5,19,23,68.94829502419682,2016,2,6,6,26,42,68.04829502419682,2015,12,13,23,32,55,68.04829502419682,2016,2,15,5,8,51,61.24346552177715,2016,4,12,4,48,29
1F51E050-78F7-F270-1B90-ED1BC0376763,92.18138106261159,2015,9,15,18,53,6,91.68138106261159,2015,9,22,1,24,58,74.0851048500893,2015,9,29,18,54,39,73.18510485008929,2015,9,27,16,38,42,73.18510485008929,2015,9,30,22,51,25,65.86659436508036,2015,10,10,16,40,9
1F51E050-78F7-F270-1B90-ED1BC0376763,94.41609669347004,2015,12,11,17,53,21,75.17287735477603,2015,12,15,1,5,54,60.87830188382082,2015,12,18,19,2,36,53.98047169543874,2015,12,21,15,8,58,48.58242452589487,2016,1,20,21,12,42,38.8659396207159,2016,2,22,1,53,20
25197F10-E9E9-4C50-63F8-6C896975AAE2,71.34547546444091,2015,10,17,21,43,32,70.84547546444091,2015,10,19,19,57,25,57.41638037155271,2015,12,2,1,52,52,50.86474233439744,2015,11,1,17,35,49,40.691793867517966,2015,11,4,4,35,24,40.691793867517966,2015,11,9,21,58,52
DDE0526B-7DA4-80E8-C2A6-D097F3826029,86.88683073603055,2015,12,7,4,40,40,77.76814766242748,2015,12,9,4,59,24,62.954518129941995,2016,3,1,0,46,46,55.849066316947784,2015,12,13,2,16,14,50.26415968525302,2015,12,17,1,33,46,50.26415968525302,2016,1,2,22,6,26
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,69.14479851455471,2015,9,21,4,0,28,54.95583881164375,2015,9,27,23,39,28,50.180254930479386,2015,9,30,4,53,52,39.42420394438351,2015,10,3,22,52,18,35.481783549945156,2015,10,12,2,40,41,28.385426839956125,2015,10,13,13,37,40
DDE0526B-7DA4-80E8-C2A6-D097F3826029,42.087751713196994,2016,2,5,19,20,32,33.67020137055759,2016,2,7,12,44,18,33.67020137055759,2016,2,14,11,4,56,26.936161096446074,2016,2,8,2,40,21,21.548928877156854,2016,2,9,11,46,20,17.23914310172549,2016,2,28,19,57,44
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,93.15619651283764,2016,1,18,20,6,31,93.15619651283764,2016,1,24,13,25,54,93.15619651283764,2016,1,30,15,35,41,83.84057686155388,2016,1,31,14,16,55,75.4565191753985,2016,2,3,19,7,29,75.4565191753985,2016,2,7,14,30,6
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,57.80879329413791,2016,1,8,14,34,53,46.24703463531033,2016,1,12,19,57,48,41.6223311717793,2016,1,19,17,54,58,37.46009805460137,2016,1,17,20,36,17,29.968078443681087,2016,1,26,14,28,37,29.968078443681087,2016,1,27,17,6,6
247B105C-2067-A7AA-2CBE-B65278128C96,91.5724062432793,2016,1,23,17,9,7,91.5724062432793,2016,2,1,3,4,38,91.5724062432793,2016,4,12,0,44,38,82.41516561895138,2016,2,13,8,26,59,65.9321324951611,2016,2,16,2,59,49,65.9321324951611,2016,4,28,8,16,6
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,73.8668604272625,2015,10,4,17,11,56,66.05017438453625,2015,10,18,3,5,30,66.75017438453625,2016,1,21,8,53,23,52.680139507629,2015,10,18,6,4,50,52.680139507629,2016,1,2,10,53,6,52.680139507629,2016,2,1,15,8,57
25197F10-E9E9-4C50-63F8-6C896975AAE2,98.39638212641852,2015,10,31,21,22,2,78.35710570113481,2015,11,2,11,22,16,79.05710570113482,2015,11,9,22,57,19,62.52568456090785,2015,11,8,20,35,32,50.02054764872629,2015,11,20,11,2,36,50.02054764872629,2015,11,26,8,51,2
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,80.43067723801701,2016,4,4,1,48,49,64.34454179041361,2016,4,10,23,33,56,51.475633432330895,2016,4,14,7,41,22,51.475633432330895,2016,4,17,21,52,39,46.328070089097814,2016,4,24,15,45,11,46.328070089097814,2016,4,26,13,24,8
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.85650651852472,2015,10,18,19,4,22,72.34085586667227,2015,10,22,22,0,27,73.04085586667227,2016,6,22,6,24,37,72.14085586667225,2015,11,1,20,30,7,64.92677028000503,2015,11,8,20,29,5,58.43409325200453,2015,11,11,16,27,53
DDE0526B-7DA4-80E8-C2A6-D097F3826029,90.49171678471129,2015,11,16,2,48,44,72.033373427769,2015,11,16,20,31,11,72.73337342776901,2015,11,26,8,50,58,57.46669874221522,2015,11,29,21,20,38,45.97335899377217,2015,12,2,3,49,54,36.778687195017746,2015,12,10,8,54,59
DDE0526B-7DA4-80E8-C2A6-D097F3826029,56.11989602652334,2016,6,26,15,52,16,50.50790642387101,2016,6,28,16,56,36,40.406325139096815,2016,7,5,20,19,41,32.325060111277445,2016,7,3,11,4,34,32.325060111277445,2016,7,11,17,39,40,32.325060111277445,2016,7,16,15,48,17
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,79.94971809920068,2016,6,24,15,26,47,63.95977447936054,2016,7,4,5,18,45,63.95977447936054,2016,7,7,7,49,53,57.56379703142449,2016,7,9,14,47,57,57.56379703142449,2016,7,15,9,53,6,46.0510376251396,2016,7,16,21,47,41
247B105C-2067-A7AA-2CBE-B65278128C96,94.58201137618073,2015,12,10,3,1,38,75.3056091009446,2015,12,10,4,35,42,60.98448728075568,2015,12,23,14,8,48,48.06758982460454,2015,12,26,3,24,31,38.454071859683644,2015,12,30,3,2,16,30.763257487746912,2016,1,4,22,11,55
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,79.83459224982505,2015,10,4,19,47,15,63.50767379986005,2015,10,7,23,34,35,64.20767379986005,2015,10,13,1,43,28,63.30767379986004,2015,10,17,14,58,35,63.30767379986004,2015,10,24,14,37,46,56.97690641987404,2015,10,25,19,59,37
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,90.12871892221092,2016,4,4,1,3,10,81.11584702998981,2016,4,5,4,23,17,73.00426232699084,2016,4,12,0,44,39,65.70383609429176,2016,4,18,1,57,17,59.1334524848626,2016,4,24,3,41,33,59.1334524848626,2016,4,25,4,24,51
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,43.50603309741255,2015,9,19,2,30,59,38.7254297876713,2015,9,20,17,13,14,39.42542978767129,2015,9,22,10,19,32,34.672886808904174,2015,9,30,1,8,14,27.738309447123328,2015,10,6,1,35,2,22.190647557698668,2015,10,9,18,20,33
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,76.80584585120694,2015,9,19,17,50,25,76.30584585120694,2015,9,28,14,2,39,69.39526126608628,2015,10,7,17,22,1,68.49526126608626,2015,10,3,8,40,1,54.79620901286899,2015,10,7,3,41,16,49.3165881115821,2015,10,13,14,38,11
25197F10-E9E9-4C50-63F8-6C896975AAE2,71.45798530135184,2015,9,20,21,12,6,70.95798530135184,2015,9,24,5,19,58,57.50638824108147,2015,9,25,5,48,2,45.28511059286519,2015,10,5,15,2,48,45.28511059286519,2015,10,11,5,42,34,36.22808847429215,2015,10,11,6,46,3
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,91.40365020958565,2016,3,2,7,36,3,91.40365020958565,2016,3,4,9,27,34,82.26328518862708,2016,3,19,22,29,3,82.26328518862708,2016,3,19,22,22,21,65.81062815090166,2016,3,28,16,59,48,52.64850252072134,2016,3,31,0,1,53
